year,month,route,monthly_flight_count
2015,5,den-bfl,56
2015,5,phx-clt,274
2015,5,stx-clt,1
2015,5,dfw-phx,372
2015,5,san-mia,37
2015,5,dfw-smf,125
2015,5,pdx-slc,205
2015,5,tpa-sea,31
2015,5,lga-tpa,176
2015,5,san-dtw,52
2015,5,msp-boi,57
2015,5,dtw-jax,31
2015,5,dal-lax,259
2015,5,aus-oak,31
2015,5,phx-ewr,202
2015,5,phx-ont,297
2015,5,fll-isp,60
2015,5,hou-rdu,52
2015,5,las-pit,61
2015,5,tus-san,81
2015,5,ewr-msn,31
2015,5,tys-ord,221
2015,5,ord-cae,56
2015,5,hnl-jfk,27
2015,5,mli-dfw,68
2015,5,dfw-cha,58
2015,5,den-ama,80
2015,5,sba-sea,31
2015,5,den-mfr,51
2015,5,sea-clt,59
2015,5,clt-msy,154
2015,5,anc-den,31
2015,5,hsv-dtw,21
2015,4,cvg-bdl,2
2015,5,mia-bos,217
2015,5,sju-atl,125
2015,5,atl-vps,213
2015,5,atl-abe,86
2015,5,bwi-msp,110
2015,5,atw-atl,53
2015,5,bna-cle,86
2015,5,hou-elp,77
2015,5,las-den,634
2015,5,stl-bwi,114
2015,5,tpa-mem,31
2015,5,maf-iah,173
2015,5,ewr-bdl,48
2015,5,iah-pns,141
2015,5,pit-iah,127
2015,5,pit-lga,47
2015,5,dtw-iad,92
2015,5,fsd-atl,31
2015,5,ord-lnk,135
2015,5,gso-dfw,86
2015,5,ord-cou,54
2015,5,ont-pdx,80
2015,5,slc-fat,83
2015,5,ont-slc,89
2015,5,dtw-ciu,62
2015,5,pah-ord,62
2015,5,san-ewr,84
2015,5,sju-clt,75
2015,5,dtw-cvg,14
2015,5,sfo-mia,93
2015,5,bdl-mia,59
2015,5,pbi-bos,118
2015,5,ags-atl,225
2015,5,atl-stl,326
2015,5,iah-vps,97
2015,5,dtw-cha,44
2015,5,dtw-bgr,57
2015,5,sux-ord,56
2015,5,msp-cid,102
2015,5,slc-far,24
2015,5,den-fat,87
2015,4,lga-phl,12
2015,5,sea-tus,31
2015,5,mco-san,54
2015,5,koa-sjc,22
2015,5,jfk-pse,31
2015,5,atl-las,386
2015,5,dal-atl,250
2015,5,dca-dal,237
2015,5,lit-bwi,31
2015,5,mdw-dal,175
2015,5,mdw-rno,26
2015,5,rno-phx,160
2015,5,ewr-aus,81
2015,5,las-msy,62
2015,5,dfw-cae,92
2015,5,iah-tyr,69
2015,5,ewr-xna,21
2015,5,mdt-dtw,84
2015,5,aex-atl,112
2015,5,atl-rst,31
2015,5,lga-sdf,6
2015,5,cvg-bna,16
2015,5,ewr-san,84
2015,5,bqn-fll,17
2015,5,ord-ogg,5
2015,4,msp-aus,3
2015,5,tus-ord,62
2015,5,aus-mia,28
2015,5,abq-sea,31
2015,5,sjc-pdx,143
2015,5,bos-tpa,93
2015,5,mco-swf,31
2015,5,msp-ind,126
2015,5,bwi-mdw,169
2015,5,pit-mco,128
2015,5,ewr-alb,4
2015,5,dik-msp,58
2015,5,ord-spi,93
2015,5,phx-koa,28
2015,4,dtw-cak,3
2015,4,msp-ttn,1
2015,5,san-jfk,161
2015,5,dtw-pvd,77
2015,5,boi-msp,57
2015,5,mco-grr,30
2015,5,mdw-pdx,57
2015,5,abq-mci,31
2015,5,alb-tpa,29
2015,5,bhm-las,31
2015,5,cmh-stl,57
2015,5,geg-den,125
2015,5,tpa-ind,91
2015,5,tpa-roc,31
2015,5,tpa-sat,30
2015,5,ord-mli,120
2015,5,lft-den,31
2015,5,atl-ewn,48
2015,5,dfw-bmi,56
2015,5,dfw-gso,85
2015,5,evv-dfw,31
2015,5,fll-bqn,18
2015,5,msp-sdf,24
2015,5,cpr-slc,83
2015,5,pvd-clt,87
2015,5,elp-phx,145
2015,6,ttn-dtw,30
2015,6,grr-dfw,66
2015,6,sba-sea,53
2015,6,cos-lax,60
2015,6,den-ont,113
2015,6,imt-rhi,26
2015,6,sfo-jfk,816
2015,6,ewr-msy,89
2015,6,dfw-clt,355
2015,6,rsw-ewr,90
2015,6,cmh-dfw,150
2015,6,mia-sat,18
2015,6,atl-san,196
2015,6,sea-cvg,23
2015,6,bwi-mci,85
2015,6,dca-cmh,30
2015,6,hou-bhm,60
2015,6,anc-adk,8
2015,7,ord-stl,272
2015,7,iad-mia,93
2015,7,rdu-phl,54
2015,7,san-pdx,173
2015,7,koa-sjc,23
2015,7,fll-jfk,356
2015,7,las-sfo,714
2015,7,mco-ric,62
2015,7,atl-mci,330
2015,7,slc-msp,178
2015,7,tri-atl,195
2015,7,cll-iah,60
2015,7,mht-ewr,61
2015,7,dtw-iad,84
2015,7,den-msn,49
2015,7,sat-ord,94
2015,7,tpa-acy,31
2015,7,mkg-ord,62
2015,7,sfo-dal,116
2015,7,mci-msy,31
2015,7,ecp-dal,35
2015,7,orf-mco,38
2015,7,dal-mci,200
2015,6,bwi-phx,172
2015,6,ewr-pwm,45
2015,6,dfw-den,583
2015,6,sfo-phx,464
2015,6,ord-ttn,30
2015,6,tol-ord,90
2015,6,tlh-dfw,59
2015,6,jfk-cmh,60
2015,6,cvg-stl,1
2015,6,atw-dtw,20
2015,6,iad-sea,120
2015,6,ord-smf,60
2015,6,msy-dca,64
2015,6,lax-ind,83
2015,6,rsw-bos,60
2015,6,hnl-atl,30
2015,6,dtw-roc,30
2015,6,atl-vps,214
2015,6,smf-ogg,30
2015,6,oak-boi,60
2015,7,dfw-iah,367
2015,7,phl-las,216
2015,7,sea-phl,154
2015,7,msp-atl,457
2015,7,ewr-pvd,16
2015,7,ord-azo,121
2015,7,evv-dfw,31
2015,7,cle-mia,52
2015,7,acy-mco,62
2015,7,hou-mdw,206
2015,7,lbb-aus,31
2015,7,pns-hou,31
2015,7,rdu-stl,58
2015,7,dal-lit,89
2015,5,lga-btv,1
2015,6,ord-gso,29
2015,6,iah-cvg,108
2015,6,msn-msp,109
2015,6,den-dca,118
2015,6,eug-den,60
2015,6,oak-ord,30
2015,6,lax-aus,237
2015,6,msp-oma,103
2015,6,msp-phx,350
2015,6,slc-clt,60
2015,6,lax-rdu,98
2015,6,cmh-mco,96
2015,6,dal-bwi,90
2015,6,dal-msy,226
2015,6,las-cmh,60
2015,6,azo-msp,16
2015,6,tvc-atl,9
2015,6,jfk-hya,13
2015,6,ord-cod,2
2015,7,ont-phx,295
2015,7,phl-clt,297
2015,7,bqn-jfk,62
2015,7,jfk-mvy,31
2015,7,msp-tpa,62
2015,7,mem-lax,25
2015,7,ewr-gsp,57
2015,7,smf-hnl,31
2015,7,cmh-jfk,62
2015,7,den-cos,175
2015,7,las-fnt,31
2015,7,iah-jac,30
2015,5,msp-jax,3
2015,6,mli-atl,68
2015,6,las-stl,146
2015,6,las-atl,391
2015,6,atl-ttn,30
2015,6,hnl-pdx,66
2015,6,acy-tpa,30
2015,6,slc-lax,504
2015,6,psc-slc,61
2015,6,bis-msp,140
2015,6,phl-ind,26
2015,6,mem-dfw,66
2015,6,fai-sea,148
2015,6,atl-slc,242
2015,6,gpt-atl,146
2015,6,buf-mdw,111
2015,6,bwi-jax,116
2015,6,dal-pdx,30
2015,6,san-bna,51
2015,6,oak-san,340
2015,6,grr-lga,26
2015,6,lse-msp,43
2015,7,mia-iah,263
2015,7,san-phx,482
2015,7,cdv-yak,31
2015,7,mco-lga,367
2015,7,slc-atl,276
2015,7,cle-ord,325
2015,7,iah-ama,90
2015,7,mem-den,62
2015,7,ord-mli,150
2015,7,bos-iah,174
2015,7,hou-ind,58
2015,7,mco-day,35
2015,7,msy-dca,62
2015,7,phl-stl,61
2015,7,sat-msy,31
2015,6,gck-dfw,60
2015,6,ord-mdt,162
2015,6,mbs-dtw,20
2015,6,fat-phx,37
2015,6,dfw-sfo,412
2015,6,iad-hnl,30
2015,6,clt-dfw,355
2015,6,rno-phx,173
2015,6,phx-lih,46
2015,6,dfw-aus,441
2015,6,mco-hpn,120
2015,6,msp-stl,226
2015,6,geg-msp,87
2015,6,mdw-sea,146
2015,6,mke-bwi,85
2015,6,den-bdl,33
2015,6,hou-clt,47
2015,6,ind-fll,33
2015,6,pvd-bwi,253
2015,7,ord-rno,61
2015,7,tul-dfw,278
2015,7,dfw-okc,300
2015,7,dfw-aus,455
2015,7,atl-lax,575
2015,7,aus-phx,147
2015,7,mia-dtw,93
2015,7,bos-ewr,471
2015,7,dtw-bos,343
2015,7,atl-jax,488
2015,7,atl-hsv,254
2015,7,atl-dab,149
2015,7,lga-rdu,218
2015,7,lbb-den,61
2015,7,fsd-den,136
2015,7,den-bis,129
2015,7,cpr-den,127
2015,7,hou-gsp,31
2015,7,bhm-mco,62
2015,7,bur-oak,347
2015,7,mia-mci,18
2015,6,jan-dfw,210
2015,6,iah-hob,56
2015,6,mco-atl,755
2015,6,ogg-hnl,733
2015,6,jfk-cvg,31
2015,6,sat-ord,140
2015,6,mli-dfw,83
2015,6,ord-mke,445
2015,6,oak-lax,582
2015,6,sbn-msp,74
2015,6,san-clt,60
2015,6,msy-mia,60
2015,6,tpa-hpn,30
2015,6,jfk-mvy,24
2015,6,sju-atl,120
2015,6,rsw-dtw,76
2015,6,dal-smf,30
2015,6,ewr-mdw,168
2015,6,fll-hou,60
2015,6,stl-fll,30
2015,6,msy-hou,280
2015,6,phx-lit,30
2015,6,dfw-hsv,31
2015,7,bdl-clt,164
2015,7,buf-mco,123
2015,7,pdx-atl,144
2015,7,dtw-las,274
2015,7,msy-lax,176
2015,7,dfw-mlu,89
2015,7,ewr-ric,70
2015,7,cle-iah,110
2015,7,dtw-evv,64
2015,7,aex-atl,116
2015,7,den-aus,326
2015,7,cha-ord,30
2015,7,msp-atw,79
2015,7,msp-gfk,33
2015,7,slc-rap,60
2015,7,sbp-lax,93
2015,7,ind-mco,129
2015,7,ind-rsw,65
2015,7,ont-las,121
2015,7,ont-smf,191
2015,7,pit-bna,31
2015,7,rsw-cmh,38
2015,7,boi-mdw,31
2015,7,chs-hou,31
2015,7,anc-adk,9
2015,6,dfw-gso,86
2015,6,cle-msp,89
2015,6,dtw-btv,60
2015,6,far-den,115
2015,6,mco-iad,150
2015,6,ord-tol,90
2015,6,dfw-far,30
2015,6,fll-sju,254
2015,6,msp-mke,223
2015,6,sfo-aus,197
2015,6,cle-bdl,19
2015,6,dvl-den,21
2015,6,jax-clt,173
2015,6,clt-tpa,262
2015,6,rsw-ord,76
2015,6,msp-san,114
2015,6,dal-sna,59
2015,6,las-ama,30
2015,6,rdu-bna,86
2015,6,stl-mci,108
2015,6,phx-dal,140
2015,6,msp-lan,66
2015,6,atl-tvc,9
2015,6,alb-den,3
2015,7,ord-lga,910
2015,7,phl-pit,86
2015,7,sat-sea,31
2015,7,tpa-bos,88
2015,7,jfk-sjc,31
2015,7,ack-jfk,92
2015,7,orh-fll,31
2015,7,atl-btv,31
2015,7,atl-mke,299
2015,7,msp-mdw,288
2015,7,dfw-tys,151
2015,7,atl-grb,48
2015,7,ord-lnk,110
2015,7,las-stl,150
2015,7,mia-jax,61
2015,7,ord-tol,91
2015,7,cle-lax,92
2015,7,lax-jac,39
2015,7,hnl-ord,31
2015,7,mco-ind,128
2015,7,mco-msy,119
2015,7,mke-sfo,58
2015,7,pit-mdw,177
2015,7,san-bna,58
2015,7,sdf-mdw,146
2015,7,ord-atl,595
2015,7,hou-jax,31
2015,5,cvg-rdu,1
2015,6,cmh-ord,230
2015,6,den-mco,268
2015,6,cle-rsw,30
2015,6,lbe-myr,30
2015,6,las-pdx,239
2015,6,msp-sbn,74
2015,6,hln-msp,30
2015,6,oma-msp,103
2015,6,las-sfo,705
2015,6,sfo-dca,60
2015,6,clt-jax,173
2015,6,rdu-mia,90
2015,6,dfw-smf,136
2015,6,mia-stl,58
2015,6,bos-san,88
2015,6,bos-rdu,146
2015,6,mco-slc,117
2015,6,psp-pdx,10
2015,6,dal-ama,108
2015,6,dal-bna,89
2015,6,ecp-bna,60
2015,6,pit-bna,30
2015,6,stl-mdw,197
2015,6,stl-rdu,51
2015,6,bna-oak,24
2015,6,iah-ege,3
2015,7,ord-mia,375
2015,7,pit-phx,94
2015,7,anc-pdx,124
2015,7,geg-sea,300
2015,7,cle-fll,62
2015,7,msp-sna,88
2015,7,sea-cvg,30
2015,7,ord-roa,87
2015,7,ewr-cmh,74
2015,7,cvg-ewr,109
2015,7,iah-gjt,31
2015,7,isn-iah,31
2015,7,ord-ttn,31
2015,7,gsp-dfw,61
2015,7,myr-lga,63
2015,7,acv-sfo,122
2015,7,phx-sat,214
2015,7,sfo-sba,204
2015,7,hib-inl,31
2015,7,den-ogg,5
2015,7,den-dal,147
2015,7,pwm-bwi,119
2015,7,bna-rdu,87
2015,6,dfw-bro,90
2015,6,grr-ewr,22
2015,6,okc-iah,112
2015,6,atl-hpn,185
2015,6,gtr-atl,86
2015,6,msp-atw,31
2015,6,sea-cle,30
2015,6,cle-jfk,30
2015,6,fll-pbg,13
2015,6,slc-gcc,30
2015,6,sea-iad,124
2015,6,bos-iad,196
2015,6,iah-pdx,87
2015,6,lax-cmh,59
2015,6,sit-jnu,60
2015,6,msp-anc,87
2015,6,bdl-rsw,6
2015,6,dal-mco,91
2015,6,hpn-dtw,5
2015,7,lax-hnl,558
2015,7,msy-mia,62
2015,7,iah-dfw,363
2015,7,dfw-pns,155
2015,7,orf-dfw,62
2015,7,lax-bna,179
2015,7,clt-ind,34
2015,7,anc-adq,58
2015,7,aus-sea,53
2015,7,sju-mco,403
2015,7,bos-dtw,344
2015,7,ewr-dtw,234
2015,7,lrd-dfw,118
2015,7,pns-iah,149
2015,7,shv-iah,150
2015,7,mlu-iah,84
2015,7,den-bhm,29
2015,7,ord-cwa,118
2015,7,rst-atl,31
2015,7,orf-lga,13
2015,7,phx-gjt,91
2015,7,ord-cmx,62
2015,7,sea-dal,31
2015,6,mfe-iah,216
2015,6,iah-mfe,216
2015,6,ama-dfw,174
2015,6,ord-tys,236
2015,6,iah-pia,30
2015,6,dtw-ric,83
2015,6,atl-abe,86
2015,6,lga-stl,118
2015,6,acy-atl,30
2015,6,dtw-mco,213
2015,6,phx-abq,252
2015,6,san-slc,207
2015,6,lih-lax,140
2015,6,wrg-ktn,30
2015,6,san-bos,88
2015,6,bwi-stl,119
2015,6,hou-san,63
2015,6,ase-iah,26
2015,6,msn-cid,1
2015,7,ewr-dfw,277
2015,7,clt-iah,359
2015,7,phl-fll,123
2015,7,psg-wrg,31
2015,7,sea-tpa,31
2015,7,mdw-msp,283
2015,7,atl-ags,222
2015,7,msp-grr,86
2015,7,iah-ict,111
2015,7,hob-iah,58
2015,7,iah-jax,53
2015,7,ord-gsp,82
2015,7,xna-lga,57
2015,7,lax-san,459
2015,7,psc-msp,58
2015,7,abr-msp,62
2015,7,lan-dtw,25
2015,7,oth-sfo,31
2015,7,hou-elp,89
2015,7,pit-las,65
2015,7,tpa-mem,31
2015,7,tpa-stl,65
2015,6,shv-iah,146
2015,6,rdu-msp,81
2015,6,phl-mia,240
2015,6,atl-las,391
2015,6,lax-cle,90
2015,6,fll-lax,150
2015,6,psp-den,60
2015,6,slc-bzn,109
2015,6,tpa-fll,167
2015,6,den-rdm,57
2015,6,dca-las,30
2015,6,dtw-phx,281
2015,6,las-lgb,117
2015,6,jax-dca,60
2015,6,alb-atl,86
2015,6,msy-sea,30
2015,6,mci-dal,198
2015,6,bna-rdu,86
2015,6,chs-hou,30
2015,6,hou-ecp,37
2015,6,bos-smf,8
2015,7,yak-cdv,31
2015,7,okc-atl,183
2015,7,grb-dtw,76
2015,7,atl-elp,62
2015,7,msp-mem,29
2015,7,crp-iah,186
2015,7,cvg-rsw,31
2015,7,atl-acy,31
2015,7,bos-acy,31
2015,7,tpa-fll,172
2015,7,bil-slc,118
2015,7,slc-tul,26
2015,7,psc-sfo,31
2015,7,eko-slc,58
2015,7,mco-sat,66
2015,7,mdw-sna,31
2015,7,orf-mdw,68
2015,7,pvd-mdw,92
2015,7,bhm-mdw,62
2015,7,buf-las,62
2015,7,dtw-ric,88
2015,6,mlu-dfw,86
2015,6,ord-roc,144
2015,6,iah-lft,214
2015,6,gso-dtw,30
2015,6,btv-atl,30
2015,6,cak-dtw,4
2015,6,aus-ord,241
2015,6,dfw-mob,90
2015,6,phx-slc,494
2015,6,den-cod,57
2015,6,bos-ewr,453
2015,6,bwi-bos,438
2015,6,mco-mke,120
2015,6,cmh-mdw,189
2015,6,las-mke,111
2015,6,sjc-ont,117
2015,7,mci-dfw,262
2015,7,buf-clt,116
2015,7,phx-phl,251
2015,7,hpn-pbi,93
2015,7,msp-den,565
2015,7,mke-msp,231
2015,7,pit-msp,76
2015,7,jan-dfw,216
2015,7,iah-stl,75
2015,7,buf-lga,50
2015,7,cle-tpa,31
2015,7,elp-lax,89
2015,7,msp-cvg,38
2015,7,pit-iah,59
2015,7,bna-tpa,121
2015,7,ord-fai,31
2015,7,san-koa,13
2015,6,bro-dfw,90
2015,6,cle-bos,220
2015,6,cll-iah,82
2015,6,ewr-gso,56
2015,6,dtw-grb,73
2015,6,dtw-iah,178
2015,6,dtw-fwa,103
2015,6,tus-lax,237
2015,6,dtw-apn,52
2015,6,sea-ord,466
2015,6,lax-mco,235
2015,6,iad-sfo,359
2015,6,bwi-phl,1
2015,6,hnl-dfw,64
2015,6,ric-mco,60
2015,6,orf-atl,261
2015,6,mdw-smf,57
2015,6,den-jax,30
2015,6,slc-mdw,60
2015,6,smf-dal,30
2015,6,smf-sna,190
2015,6,oak-pdx,167
2015,6,tlh-mia,29
2015,6,den-ogg,27
2015,7,dfw-mia,337
2015,7,dfw-sjc,154
2015,7,bos-mia,217
2015,7,phx-bos,150
2015,7,sea-tus,31
2015,7,slc-anc,31
2015,7,dtw-pwm,81
2015,7,lga-buf,54
2015,7,den-ind,189
2015,7,dfw-grr,36
2015,7,bfl-phx,91
2015,7,den-sun,31
2015,7,avl-ord,96
2015,7,mco-alb,35
2015,7,mco-sdf,39
2015,7,bwi-sat,93
2015,6,ord-ind,258
2015,6,mem-ewr,106
2015,6,msp-iah,183
2015,6,ewr-cle,162
2015,6,atl-btv,30
2015,6,lga-gso,102
2015,6,atw-atl,31
2015,6,ogg-lih,120
2015,6,dfw-bpt,90
2015,6,geg-sea,294
2015,6,las-slc,347
2015,6,far-slc,30
2015,6,sfo-bos,417
2015,6,phx-san,465
2015,6,las-dca,30
2015,6,ewr-rsw,90
2015,6,sjc-ord,87
2015,6,jfk-las,356
2015,6,fll-pvd,61
2015,6,dtw-san,86
2015,6,bos-msp,180
2015,6,lbb-dal,141
2015,6,oma-stl,85
2015,6,abq-clt,26
2015,6,gst-jnu,24
2015,7,phl-phx,247
2015,7,slc-lgb,176
2015,7,bzn-atl,13
2015,7,atl-mob,212
2015,7,mht-atl,31
2015,7,ewr-mht,62
2015,7,bna-lga,252
2015,7,tys-den,15
2015,7,ttn-mco,31
2015,7,den-sna,299
2015,7,iah-ase,35
2015,7,grr-den,87
2015,7,iah-iad,120
2015,7,ind-hou,58
2015,7,sjc-bur,198
2015,7,stl-cmh,58
2015,6,lbb-den,57
2015,6,ord-crw,60
2015,6,cle-las,141
2015,6,iah-den,405
2015,6,sgu-slc,90
2015,6,cod-slc,30
2015,6,grr-den,85
2015,6,sat-sfo,31
2015,6,dfw-iad,177
2015,6,jnu-ktn,30
2015,6,grr-atl,120
2015,6,atl-sat,265
2015,6,bwi-pbi,66
2015,6,hou-lga,89
2015,6,isp-mco,99
2015,6,mci-cvg,4
2015,6,ack-dca,6
2015,7,mia-den,93
2015,7,lga-ord,913
2015,7,ogg-dfw,62
2015,7,bwi-dfw,186
2015,7,clt-las,155
2015,7,pit-lax,31
2015,7,cdv-anc,31
2015,7,lga-rsw,60
2015,7,dca-ewr,124
2015,7,mke-cle,73
2015,7,msp-ric,31
2015,7,ord-mht,69
2015,7,ord-mke,453
2015,7,fll-ind,34
2015,7,okc-las,61
2015,6,ord-grb,254
2015,6,ord-atw,142
2015,6,iah-msp,199
2015,6,atl-rst,30
2015,6,dtw-bhm,73
2015,6,msp-atl,444
2015,6,sfo-ogg,144
2015,6,psp-phx,150
2015,6,grr-dtw,129
2015,6,jac-den,126
2015,6,sea-ktn,174
2015,6,sna-ewr,82
2015,6,den-bwi,201
2015,6,lax-pit,30
2015,6,jfk-oak,30
2015,6,jfk-atl,180
2015,6,atl-buf,146
2015,6,pdx-psp,10
2015,6,lax-dal,233
2015,6,bwi-fnt,56
2015,6,cmh-dca,30
2015,6,tpa-aus,30
2015,6,msy-mke,9
2015,6,cle-sju,4
2015,7,sea-dfw,399
2015,7,atl-mia,518
2015,7,dfw-rdu,154
2015,7,oak-phx,234
2015,7,sea-atl,333
2015,7,ack-bos,31
2015,7,dtw-lga,450
2015,7,aus-den,319
2015,7,msp-psc,58
2015,7,slc-bur,80
2015,7,cvg-msp,29
2015,7,iah-boi,31
2015,7,hnl-gum,31
2015,7,dca-sfo,62
2015,7,las-oma,89
2015,7,mco-isp,97
2015,7,phx-bna,88
2015,7,sju-bwi,62
2015,7,smf-mdw,65
2015,7,bna-msy,89
2015,7,bna-sea,31
2015,6,ord-sdf,70
2015,6,atl-shv,199
2015,6,sfo-phl,210
2015,6,anc-fai,30
2015,6,sju-dca,30
2015,6,mci-sea,79
2015,6,mci-ind,56
2015,6,mci-mdw,226
2015,6,bna-bwi,175
2015,7,dfw-jax,124
2015,7,dfw-phl,328
2015,7,ord-sju,93
2015,7,dfw-cle,154
2015,7,ord-fll,185
2015,7,clt-cle,116
2015,7,dca-las,31
2015,7,pvd-mco,187
2015,7,bdl-pbi,31
2015,7,tys-atl,185
2015,7,atl-syr,92
2015,7,slc-aus,58
2015,7,shv-dfw,211
2015,7,xna-iah,110
2015,7,cak-dtw,31
2015,7,okc-ord,204
2015,7,fll-msy,89
2015,7,tul-msp,53
2015,7,lnk-den,83
2015,7,mdw-mco,264
2015,7,phx-msy,31
2015,7,tul-phx,61
2015,7,alb-mdw,62
2015,7,bwi-ind,116
2015,7,mci-mia,17
2015,6,pia-dtw,9
2015,6,atl-myr,150
2015,6,ord-lax,780
2015,6,san-den,401
2015,6,den-msn,59
2015,6,lax-ogg,290
2015,6,day-msp,74
2015,6,iah-bos,175
2015,6,mco-sfo,90
2015,6,phl-lga,19
2015,6,clt-mem,60
2015,6,pit-dfw,146
2015,6,bet-anc,82
2015,6,sea-oak,294
2015,6,bos-msy,30
2015,6,tpa-lga,176
2015,6,dca-atl,593
2015,6,dtw-ind,30
2015,6,jfk-sat,30
2015,6,sea-abq,33
2015,6,koa-oak,42
2015,6,bna-cmh,60
2015,6,dal-abq,145
2015,6,geg-oak,59
2015,6,isp-pbi,60
2015,6,dtw-bmi,20
2015,6,jac-dfw,53
2015,6,cle-iad,10
2015,7,dfw-hnl,66
2015,7,mci-clt,116
2015,7,anc-ord,108
2015,7,dca-ack,16
2015,7,atl-alb,88
2015,7,dtw-atw,68
2015,7,pwm-dtw,77
2015,7,cmh-lga,163
2015,7,dfw-bis,31
2015,7,sfo-mci,50
2015,7,brd-msp,62
2015,7,phx-dro,62
2015,7,hou-chs,31
2015,7,hou-ewr,81
2015,7,jax-bna,92
2015,7,mco-cmh,100
2015,7,dal-sat,283
2015,7,den-jax,31
2015,6,dfw-lrd,116
2015,6,ord-lex,198
2015,6,den-lga,324
2015,6,den-slc,491
2015,6,xna-lga,56
2015,6,cmh-mia,53
2015,6,fll-myr,38
2015,6,stl-sfo,86
2015,6,fnt-msp,68
2015,6,sfo-fat,63
2015,6,sfo-sat,30
2015,6,imt-msp,30
2015,6,eug-slc,56
2015,6,sdf-msp,22
2015,6,phx-ogg,58
2015,6,clt-aus,27
2015,6,mia-sju,237
2015,6,buf-atl,146
2015,6,dal-sfo,112
2015,6,mdw-stl,197
2015,6,las-sat,119
2015,6,sjc-las,254
2015,7,anc-lax,62
2015,7,ogg-sea,106
2015,7,rno-slc,88
2015,7,dtw-bwi,225
2015,7,ord-far,208
2015,7,ord-mdt,164
2015,7,evv-ord,212
2015,7,sav-dfw,66
2015,7,cid-ord,236
2015,7,sat-den,170
2015,7,den-okc,178
2015,7,san-iad,123
2015,7,iad-rdu,51
2015,7,las-ind,92
2015,7,las-tpa,61
2015,7,bwi-mem,58
2015,7,bwi-stl,123
2015,7,den-guc,32
2015,7,psp-sea,9
2015,6,iah-vps,118
2015,6,dtw-buf,57
2015,6,avl-atl,203
2015,6,ogg-lax,291
2015,6,koa-hnl,649
2015,6,ord-mqt,26
2015,6,bhm-mia,51
2015,6,oak-iah,30
2015,6,iah-san,199
2015,6,slc-jac,88
2015,6,sit-sea,84
2015,6,slc-sfo,257
2015,6,mci-sfo,60
2015,6,dvl-jms,26
2015,6,sfo-tus,30
2015,6,atl-ewr,491
2015,6,ewr-tpa,186
2015,6,phx-cle,52
2015,6,dfw-mfe,123
2015,6,atl-rdu,426
2015,6,mke-dal,30
2015,6,bwi-mem,51
2015,6,den-oak,116
2015,6,hou-gsp,30
2015,6,hou-okc,109
2015,6,sna-oak,228
2015,6,oak-abq,85
2015,6,lga-msn,17
2015,6,cle-chs,4
2015,6,jax-lga,1
2015,7,dfw-ogg,62
2015,7,stl-ord,297
2015,7,lih-san,31
2015,7,lgb-las,124
2015,7,dtw-bna,214
2015,7,bos-atl,448
2015,7,tys-dfw,151
2015,7,cle-lga,224
2015,7,rst-ord,122
2015,7,oak-las,328
2015,7,sfo-san,671
2015,7,lit-den,62
2015,7,slc-wys,53
2015,7,mdw-abq,62
2015,7,mdw-smf,65
2015,7,aus-hrl,31
2015,5,anc-slc,7
2015,6,tul-ord,226
2015,6,mem-msp,34
2015,6,btv-ewr,52
2015,6,den-sdf,63
2015,6,den-san,379
2015,6,aus-las,120
2015,6,acy-bos,30
2015,6,phx-sbp,90
2015,6,sea-oma,30
2015,6,sfo-pit,30
2015,6,dfw-ewr,264
2015,6,pvd-clt,82
2015,6,bos-pbi,73
2015,6,swf-fll,30
2015,6,bil-msp,87
2015,6,dtw-pbi,30
2015,6,mke-mco,120
2015,6,bhm-bwi,59
2015,6,cmh-tpa,66
2015,6,rsw-mdw,99
2015,6,ont-las,120
2015,6,phx-msy,30
2015,6,msy-iad,4
2015,6,bos-mvy,14
2015,7,den-ord,576
2015,7,las-dfw,396
2015,7,dfw-bna,270
2015,7,clt-aus,29
2015,7,sjc-sea,395
2015,7,sna-sea,301
2015,7,pse-mco,62
2015,7,bwi-msp,123
2015,7,oma-msp,117
2015,7,slc-boi,150
2015,7,bzn-slc,118
2015,7,lex-dfw,91
2015,7,dfw-ict,71
2015,7,ord-sgf,161
2015,7,gjt-iah,31
2015,7,ord-fsd,203
2015,7,msy-iah,247
2015,7,lga-msn,51
2015,7,gso-dfw,12
2015,7,sjc-lax,660
2015,7,fca-den,119
2015,7,sun-sfo,31
2015,7,sfo-bzn,38
2015,7,san-rno,61
2015,7,sat-dal,288
2015,6,tul-iah,162
2015,6,dca-cle,134
2015,6,atl-fsm,53
2015,6,cae-atl,254
2015,6,phl-dtw,238
2015,6,atl-dfw,639
2015,6,chs-ord,68
2015,6,dfw-gsp,59
2015,6,bis-dfw,30
2015,6,lex-dfw,87
2015,6,rap-dfw,60
2015,6,sjc-lax,640
2015,6,sfo-mci,60
2015,6,sfo-ewr,526
2015,6,msy-sfo,3
2015,6,rdu-lax,97
2015,6,lax-dca,90
2015,6,sea-mia,29
2015,6,mco-sea,38
2015,6,dca-slc,58
2015,6,sna-pdx,85
2015,6,aus-san,59
2015,6,cmh-stl,56
2015,6,las-sdf,33
2015,6,tus-las,89
2015,6,sju-iad,8
2015,7,phx-dfw,399
2015,7,phx-mia,49
2015,7,sea-las,447
2015,7,fll-sfo,93
2015,7,bos-las,107
2015,7,slc-geg,109
2015,7,rdu-msp,71
2015,7,sna-msp,88
2015,7,bos-cvg,28
