year,month,route,monthly_flight_count
2015,1,ind-phx,115
2015,1,phl-tpa,238
2015,1,rdu-tpa,84
2015,1,sjc-ont,115
2015,1,sju-bwi,62
2015,1,koa-lax,107
2015,1,dfw-act,147
2015,1,lex-dfw,94
2015,1,gri-dfw,61
2015,1,anc-sea,475
2015,1,fwa-atl,26
2015,1,elm-dtw,102
2015,1,mco-oma,9
2015,2,dfw-sjc,117
2015,2,dfw-ewr,207
2015,2,bqn-jfk,28
2015,2,day-atl,117
2015,2,ewr-msp,113
2015,2,tri-atl,151
2015,2,msp-stl,143
2015,2,den-bhm,28
2015,2,den-ama,50
2015,2,bwi-ord,134
2015,2,stt-fll,28
2015,2,cos-lax,48
2015,2,cmh-fll,28
2015,2,dal-san,56
2015,2,msy-san,28
2015,2,san-msy,28
2015,2,sba-phx,71
2015,2,koa-sfo,62
2015,1,msp-ord,497
2015,1,inl-msp,24
2015,1,sea-ord,241
2015,1,cle-clt,115
2015,1,jfk-lax,1144
2015,1,ord-sfo,505
2015,1,smf-iad,5
2015,1,bna-mci,85
2015,1,dal-mco,93
2015,1,mci-mco,62
2015,1,mco-hou,123
2015,1,ord-sce,63
2015,1,atl-sce,3
2015,1,oak-hnl,44
2015,1,ord-lse,103
2015,1,bos-mia,217
2015,1,hnl-slc,31
2015,1,ege-atl,31
2015,1,gso-den,2
2015,1,ust-ttn,13
2015,1,cle-sju,6
2015,2,dfw-hnl,60
2015,2,slc-dfw,242
2015,2,geg-sea,260
2015,2,sav-bos,28
2015,2,bos-phl,446
2015,2,san-msp,77
2015,2,grr-iah,27
2015,2,iah-lrd,75
2015,2,den-far,108
2015,2,den-shv,27
2015,2,cll-dfw,136
2015,2,elp-ord,25
2015,2,den-jax,28
2015,2,mdw-chs,28
2015,2,slc-cod,28
2015,1,mke-msp,171
2015,1,sfo-sba,212
2015,1,lax-eug,54
2015,1,twf-slc,62
2015,1,sea-sjc,344
2015,1,ord-cos,66
2015,1,phx-ewr,198
2015,1,bwi-iah,52
2015,1,dtw-clt,302
2015,1,aus-san,55
2015,1,chs-bwi,85
2015,1,mco-buf,129
2015,1,rsw-mdw,101
2015,1,pbi-bwi,97
2015,1,ewr-rdu,32
2015,1,ord-jax,39
2015,1,hob-iah,49
2015,1,atl-elm,4
2015,1,atl-aby,82
2015,1,lga-sav,11
2015,1,dfw-cmi,31
2015,1,sea-mia,36
2015,1,lax-pbi,19
2015,1,atl-jac,8
2015,1,rst-msp,40
2015,1,cae-lga,48
2015,1,mtj-sfo,9
2015,1,sfo-mtj,9
2015,2,lax-atl,342
2015,2,tys-atl,129
2015,2,atl-bwi,419
2015,2,shv-den,27
2015,2,ewr-orf,76
2015,2,iah-iad,109
2015,2,atl-dhn,106
2015,2,atl-hpn,148
2015,2,dtw-ric,61
2015,2,mco-hou,112
2015,2,rdu-hou,28
2015,2,slc-mdw,60
2015,2,phx-gjt,81
2015,2,den-pub,48
2015,2,iah-bfl,52
2015,2,eug-lax,50
2015,2,aus-slc,41
2015,2,iah-psp,29
2015,2,acy-pbi,28
2015,2,fll-pbg,28
2015,2,mem-lax,24
2015,2,cvg-phx,18
2015,1,ord-tpa,240
2015,1,msp-dfw,251
2015,1,sfo-sun,25
2015,1,den-sat,146
2015,1,orf-ord,77
2015,1,dtw-dsm,26
2015,1,hnl-iah,31
2015,1,den-ege,5
2015,1,fll-sfo,134
2015,1,den-day,54
2015,1,mke-stl,51
2015,1,san-sea,281
2015,1,orf-bwi,89
2015,1,ewr-chs,71
2015,1,abe-atl,71
2015,1,dfw-tlh,61
2015,1,elp-ord,28
2015,1,ric-mia,5
2015,1,dfw-ont,112
2015,1,ktn-sit,31
2015,1,sna-pdx,83
2015,2,mia-san,28
2015,2,clt-bos,297
2015,2,msp-bdl,49
2015,2,atl-cvg,171
2015,2,tul-dtw,24
2015,2,ttn-mco,51
2015,2,mgm-dfw,79
2015,2,dfw-aex,84
2015,2,bwi-msy,60
2015,2,cle-bwi,80
2015,2,gsp-hou,24
2015,2,ict-mdw,48
2015,2,mco-mem,28
2015,2,sdf-tpa,32
2015,2,tpa-stl,56
2015,2,slc-rdm,44
2015,2,lit-den,44
2015,2,cod-den,28
2015,2,phl-sju,94
2015,2,bdl-clt,119
2015,2,cid-msp,44
2015,2,lga-cae,42
2015,2,cvg-lga,23
2015,2,bgr-dtw,12
2015,1,fll-iah,179
2015,1,oak-lax,574
2015,1,lax-geg,31
2015,1,slc-clt,58
2015,1,dca-mia,284
2015,1,orf-clt,80
2015,1,bwi-bdl,175
2015,1,hou-dca,115
2015,1,las-pit,35
2015,1,las-rno,285
2015,1,lax-atl,378
2015,1,maf-las,35
2015,1,okc-atl,175
2015,1,sju-ewr,112
2015,1,den-koa,9
2015,1,ord-hsv,36
2015,1,iah-mob,133
2015,1,iah-lex,27
2015,1,hou-dfw,139
2015,1,bmi-dfw,62
2015,1,buf-jfk,177
2015,1,msn-mco,5
2015,2,mia-tpa,168
2015,2,dfw-psp,83
2015,2,jfk-tpa,228
2015,2,smf-lgb,55
2015,2,bos-dca,668
2015,2,aus-atl,232
2015,2,msp-bil,34
2015,2,mdw-msp,290
2015,2,cae-ord,51
2015,2,btv-dtw,44
2015,2,iah-mlu,50
2015,2,gjt-den,40
2015,2,ord-bwi,134
2015,2,pbi-den,16
2015,2,sna-den,297
2015,2,sjc-hnl,44
2015,2,ttn-rsw,16
2015,2,dfw-gso,74
2015,2,aus-bna,52
2015,2,dal-sna,28
2015,2,mke-stl,48
2015,2,ord-smf,28
2015,2,clt-mco,245
2015,2,sat-phl,19
2015,1,dsm-msp,33
2015,1,tul-iah,207
2015,1,tyr-iah,42
2015,1,las-iah,261
2015,1,bos-stl,54
2015,1,dca-cak,31
2015,1,las-dsm,31
2015,1,iah-ege,31
2015,1,stt-iad,21
2015,1,dfw-bis,31
2015,1,mia-bhm,62
2015,1,atl-ict,82
2015,1,iad-gsp,6
2015,1,den-dro,53
2015,2,jfk-ord,95
2015,2,clt-iah,322
2015,2,bos-sav,28
2015,2,pdx-atl,72
2015,2,fll-cvg,40
2015,2,mci-slc,31
2015,2,dtw-den,175
2015,2,roc-ewr,32
2015,2,rst-msp,34
2015,2,bwi-sdf,72
2015,2,dsm-las,28
2015,2,msy-hou,265
2015,2,rsw-bna,32
2015,2,mco-lbe,28
2015,2,den-fat,55
2015,2,dvl-den,20
2015,2,sbn-msp,28
2015,2,stt-ewr,36
2015,2,pit-clt,210
2015,2,dtw-day,24
2015,2,sat-msp,27
2015,2,syr-iad,9
2015,2,ewr-bwi,32
2015,2,lnk-atl,27
2015,1,bos-pbi,199
2015,1,mci-iah,146
2015,1,bna-dtw,159
2015,1,msp-rap,72
2015,1,hnl-lih,525
2015,1,ogg-lih,124
2015,1,phx-abq,223
2015,1,hnl-sfo,151
2015,1,phl-den,177
2015,1,jfk-fll,464
2015,1,bwi-san,58
2015,1,dal-fll,62
2015,1,dca-bna,89
2015,1,den-cmh,35
2015,1,den-mco,250
2015,1,fll-cmh,31
2015,1,san-bwi,55
2015,1,stl-bna,58
2015,1,oak-san,313
2015,1,cle-rsw,79
2015,1,iah-grk,55
2015,1,ito-ogg,62
2015,1,dfw-mke,105
2015,1,sea-ktn,93
2015,1,aus-bos,31
2015,1,dtw-bos,281
2015,1,dtw-san,48
2015,1,msp-bmi,23
2015,1,mke-msy,4
2015,2,lax-ord,588
2015,2,las-pdx,195
2015,2,hnl-sjc,44
2015,2,roc-jfk,83
2015,2,bos-bwi,327
2015,2,atl-dal,226
2015,2,jfk-msp,55
2015,2,jnu-yak,28
2015,2,elp-iah,144
2015,2,iad-fll,23
2015,2,san-las,336
2015,2,bna-las,56
2015,2,san-smf,224
2015,2,slc-mso,71
2015,2,cvg-mke,23
2015,2,pit-ewr,46
2015,2,cle-sju,4
2015,1,mco-acy,93
2015,1,msp-tpa,141
2015,1,tpa-fll,177
2015,1,sea-geg,282
2015,1,iad-lax,301
2015,1,ewr-mco,420
2015,1,lih-sfo,31
2015,1,bos-iad,126
2015,1,mco-phx,128
2015,1,den-msy,134
2015,1,atl-pbi,355
2015,1,bna-msy,111
2015,1,ind-dca,62
2015,1,lga-stl,223
2015,1,bos-buf,88
2015,1,den-dik,54
2015,1,cvg-mia,62
2015,1,msp-sea,187
2015,1,bdl-mia,31
2015,1,dca-slc,56
2015,1,btv-iad,7
2015,2,mia-stx,45
2015,2,pdx-sfo,328
2015,2,sju-bdl,35
2015,2,jfk-den,52
2015,2,atl-ege,28
2015,2,msp-bos,141
2015,2,dtw-jfk,35
2015,2,otz-anc,32
2015,2,lrd-iah,75
2015,2,sdf-iah,46
2015,2,atl-aex,100
2015,2,dtw-evv,70
2015,2,dtw-lit,24
2015,2,buf-ord,104
2015,2,aus-oak,28
2015,2,cmh-bwi,102
2015,2,las-tul,28
2015,2,iag-fll,28
2015,2,avl-ord,28
2015,2,fll-iag,28
2015,2,sat-clt,28
2015,2,myr-bwi,5
2015,1,psp-den,115
2015,1,dfw-msy,252
2015,1,bna-msp,91
2015,1,slc-sfo,259
2015,1,ord-msn,319
2015,1,sna-den,309
2015,1,lax-sfo,1099
2015,1,ord-srq,31
2015,1,hrl-aus,31
2015,1,las-cmh,36
2015,1,abq-hou,86
2015,1,iad-sav,62
2015,1,cle-mke,64
2015,1,ewr-dca,136
2015,1,atl-phf,137
2015,1,roc-jfk,93
2015,1,mco-swf,31
2015,1,ord-gsp,28
2015,1,mem-iad,3
2015,2,lax-las,857
2015,2,dfw-sat,404
2015,2,pdx-dfw,109
2015,2,sjc-pdx,204
2015,2,sea-las,426
2015,2,slc-lax,535
2015,2,dca-pdx,28
2015,2,atl-eyw,126
2015,2,atl-stl,296
2015,2,alo-ord,52
2015,2,mem-mia,26
2015,2,dal-hou,550
2015,2,dal-sat,259
2015,2,phx-buf,28
2015,2,sat-elp,51
2015,2,mry-phx,51
2015,2,msp-hln,8
2015,2,msp-aus,15
2015,2,san-clt,55
2015,2,mci-clt,106
2015,2,dca-lga,375
2015,2,hnl-ppg,8
2015,1,den-phx,665
2015,1,dfw-den,555
2015,1,ind-ord,235
2015,1,clt-buf,111
2015,1,lax-dal,209
2015,1,atl-sfo,263
2015,1,den-abq,115
2015,1,den-oak,110
2015,1,lga-mke,86
2015,1,mdw-slc,64
2015,1,oak-aus,31
2015,1,atl-btv,31
2015,1,sce-dtw,2
2015,1,sjc-ord,35
2015,1,ege-dfw,80
2015,1,lih-sea,62
2015,1,slc-dca,57
2015,1,ewr-roc,34
2015,2,mco-lax,166
2015,2,dfw-den,464
2015,2,dfw-msy,224
2015,2,msy-dfw,224
2015,2,den-sea,321
2015,2,jfk-jax,74
2015,2,dtw-buf,69
2015,2,fll-atl,619
2015,2,iad-mco,151
2015,2,cle-rsw,80
2015,2,atl-ttn,24
2015,2,bwi-isp,111
2015,2,phx-oma,110
2015,2,san-mdw,76
2015,2,vel-slc,48
2015,2,rhi-msp,56
2015,2,aus-msp,5
2015,2,lga-phl,12
2015,2,clt-pdx,12
2015,2,dtw-sju,4
2015,2,mke-msy,4
2015,1,iah-ord,367
2015,1,abq-slc,83
2015,1,lax-phx,674
2015,1,ind-iah,59
2015,1,iah-ase,72
2015,1,lit-den,51
2015,1,phx-lih,33
2015,1,ewr-aus,61
2015,1,bhm-dal,81
2015,1,bwi-alb,124
2015,1,cmh-bwi,118
2015,1,ewr-hou,80
2015,1,fll-bna,66
2015,1,okc-iad,5
2015,1,buf-dtw,58
2015,1,msp-roc,2
2015,1,iad-buf,27
2015,1,iad-cvg,6
2015,1,ttn-atl,26
2015,1,dro-den,52
2015,2,sjc-dfw,117
2015,2,mia-bdl,28
2015,2,sea-sna,182
2015,2,ogg-san,28
2015,2,dca-jax,56
2015,2,iah-hsv,73
2015,2,jax-dtw,12
2015,2,mbs-dtw,40
2015,2,bmi-atl,71
2015,2,lga-bhm,45
2015,2,bna-pit,28
2015,2,sat-tpa,24
2015,2,sjc-ont,104
2015,2,tpa-bhm,52
2015,2,sfo-phl,145
2015,2,dtw-mem,2
2015,1,las-ord,357
2015,1,iah-san,180
2015,1,dfw-oak,31
2015,1,slc-eug,57
2015,1,dca-ord,466
2015,1,slc-cpr,55
2015,1,iah-guc,5
2015,1,mia-den,177
2015,1,clt-jfk,237
2015,1,atl-phl,549
2015,1,clt-tpa,259
2015,1,pdx-clt,17
2015,1,bos-bwi,365
2015,1,dca-msy,62
2015,1,dca-stl,88
2015,1,den-geg,122
2015,1,hou-bos,89
2015,1,las-maf,36
2015,1,san-aus,58
2015,1,atl-gnv,172
2015,1,crw-ord,35
2015,1,iad-fll,23
2015,1,dfw-gjt,62
2015,1,atl-sea,187
2015,1,sav-jfk,62
2015,1,buf-atl,129
2015,1,atl-pwm,27
2015,1,dtw-rdu,55
2015,1,rap-msp,74
2015,1,bos-lga,676
2015,2,pbi-lax,16
2015,2,lax-sea,485
2015,2,fll-swf,28
2015,2,ewr-syr,38
2015,2,oma-dtw,49
2015,2,chs-ord,27
2015,2,den-aus,206
2015,2,lga-rdu,214
2015,2,abq-den,102
2015,2,hou-crp,100
2015,2,pns-bna,28
2015,2,tus-lax,238
2015,2,mco-sfo,56
2015,2,anc-iah,2
2015,2,hdn-den,17
2015,1,slc-cos,57
2015,1,msp-sfo,165
2015,1,phx-yum,166
2015,1,phx-sbp,79
2015,1,lan-dtw,72
2015,1,clt-msy,146
2015,1,bna-ecp,31
2015,1,den-mci,192
2015,1,dtw-mdw,258
2015,1,mke-las,89
2015,1,tpa-alb,35
2015,1,dsm-iah,56
2015,1,ewr-dsm,4
2015,1,atl-rap,3
2015,1,gck-dfw,62
2015,1,mia-san,31
2015,1,jfk-sea,149
2015,1,pdx-psp,36
2015,1,mco-bqn,42
2015,1,pbi-hpn,115
2015,1,day-atl,119
2015,1,rdu-dtw,51
2015,1,dtw-mbs,38
2015,1,ppg-hnl,10
2015,1,dfw-mtj,5
2015,1,msp-sju,7
2015,1,oak-bwi,26
2015,2,jfk-san,104
2015,2,dfw-cos,44
2015,2,lga-pbi,277
2015,2,mco-msp,164
2015,2,dtw-atl,390
2015,2,mtj-iah,28
2015,2,iah-gpt,122
2015,2,sfo-phx,377
2015,2,lga-stl,202
2015,2,bmi-ord,80
2015,2,bna-ecp,28
2015,2,dca-cak,28
2015,2,lax-oak,532
2015,2,oak-boi,56
2015,2,twf-slc,53
2015,2,den-cid,60
2015,2,lax-cle,43
2015,2,slc-sun,56
2015,2,rdu-cle,22
2015,2,den-hdn,17
2015,1,dfw-bwi,149
2015,1,pbi-acy,31
2015,1,ord-msy,110
2015,1,slc-las,325
2015,1,bfl-den,54
2015,1,geg-slc,102
2015,1,lax-mci,64
2015,1,boi-slc,117
2015,1,phx-pit,89
2015,1,mci-pdx,31
2015,1,mco-pit,133
2015,1,stl-grr,27
2015,1,den-dca,122
2015,1,mei-pib,53
2015,1,isn-iah,31
2015,1,tri-atl,166
2015,1,atl-cid,88
2015,1,ord-cmi,177
2015,1,oak-lgb,93
2015,1,jfk-lgb,50
2015,1,oma-mco,9
2015,1,cle-bdl,7
2015,2,ord-lax,552
2015,2,atl-mke,260
2015,2,atl-buf,129
2015,2,lga-msp,162
2015,2,ama-dfw,209
2015,2,ttn-clt,18
2015,2,ord-bmi,80
2015,2,dfw-fsm,108
2015,2,pns-dfw,136
2015,2,iah-las,234
2015,2,dsm-iah,52
2015,2,bur-sjc,180
2015,2,crp-hou,100
2015,2,dal-bna,56
2015,2,mci-dca,28
2015,2,mco-msy,88
2015,2,sjc-phx,236
2015,2,msp-lan,35
2015,2,rhi-imt,24
2015,2,cle-den,102
2015,2,dca-phx,82
2015,2,phl-stt,23
2015,2,sfo-sun,25
2015,1,ord-mbs,119
2015,1,gjt-slc,57
2015,1,cos-iah,85
2015,1,sfo-ase,43
2015,1,den-sjc,158
2015,1,gcc-rks,28
2015,1,ord-cou,62
2015,1,smf-phx,286
2015,1,clt-den,144
2015,1,ord-hpn,175
2015,1,bhm-atl,250
2015,1,xna-ord,212
2015,1,fll-iad,23
2015,1,fll-cvg,48
2015,1,cle-dfw,148
2015,1,bis-dfw,30
2015,1,ome-anc,57
2015,1,geg-sea,281
2015,1,dca-bdl,62
2015,1,bqn-jfk,36
2015,1,cvg-tpa,26
2015,1,cvg-mco,80
2015,1,ttn-mco,52
2015,1,ewr-mht,48
2015,2,ord-sfo,454
2015,2,slc-bwi,76
2015,2,sfo-atl,230
2015,2,anc-jnu,80
2015,2,dfw-crp,216
2015,2,ord-ind,229
2015,2,sbn-ord,121
2015,2,dfw-row,80
2015,2,cvg-jfk,28
2015,2,bwi-dal,84
2015,2,fll-mdw,106
2015,2,jax-hou,28
2015,2,las-phx,467
2015,2,san-dal,56
2015,2,sfo-abq,28
2015,2,den-psc,52
2015,2,cle-clt,100
2015,2,ewr-msn,23
2015,2,iad-msp,28
2015,2,lih-den,4
2015,1,sfo-bfl,62
2015,1,iah-boi,31
2015,1,spi-ord,93
2015,1,phx-sba,93
2015,1,ord-iad,158
2015,1,bna-sat,58
2015,1,mdw-bna,177
2015,1,rno-las,287
2015,1,tpa-cak,31
2015,1,tpa-cmh,66
2015,1,pdx-abq,5
2015,1,dfw-crw,27
2015,1,okc-dfw,235
2015,1,dtw-pvd,71
2015,1,dfw-saf,62
2015,1,dfw-sav,93
2015,1,pdx-anc,72
2015,1,oak-koa,18
2015,1,ewr-bwi,3
2015,2,phx-mia,56
2015,2,las-ord,325
2015,2,lax-pbi,16
2015,2,lax-pdx,152
2015,2,bwi-bos,325
2015,2,pbi-hpn,89
2015,2,slc-ont,80
2015,2,oma-iah,83
2015,2,grr-msp,106
2015,2,cid-atl,79
2015,2,msp-cle,56
2015,2,mco-den,229
2015,2,phx-sfo,377
2015,2,cha-dfw,52
2015,2,abq-hou,76
2015,2,bhm-mco,56
2015,2,lga-cak,44
2015,2,mci-pdx,28
2015,2,mdw-orf,28
2015,2,msp-hib,48
2015,2,phl-ind,24
2015,2,clt-pwm,28
2015,2,brw-scc,16
2015,2,hdn-iad,4
2015,2,ord-pns,17
2015,1,mke-ord,420
2015,1,jac-sfo,28
2015,1,sjc-sea,344
2015,1,atl-mco,704
2015,1,mdw-pit,143
2015,1,msy-phx,31
2015,1,dfw-mei,53
2015,1,gpt-iah,124
2015,1,sdf-ewr,54
2015,1,pbi-dfw,93
2015,1,dfw-rdu,133
2015,1,jfk-mco,447
2015,1,bdl-pbi,31
2015,1,lga-lex,3
2015,1,psp-jfk,5
2015,1,ege-msp,1
2015,1,eyw-lga,1
2015,2,bhm-dfw,79
2015,2,sea-bwi,28
2015,2,boi-msp,44
2015,2,anc-fai,28
2015,2,shv-dfw,192
2015,2,den-lft,28
2015,2,atl-grk,48
2015,2,cmi-dfw,28
2015,2,fwa-ord,183
2015,2,dal-las,111
2015,2,fat-phx,52
2015,2,iah-dsm,38
2015,2,rks-den,56
2015,1,den-dfw,534
2015,1,msp-dlh,58
2015,1,las-sfo,699
2015,1,sjc-slc,161
2015,1,jms-dvl,48
2015,1,msp-cle,64
2015,1,sat-lax,147
2015,1,rks-gcc,27
2015,1,ewr-fll,358
2015,1,las-clt,139
2015,1,atl-sat,259
2015,1,ecp-bwi,5
2015,1,smf-ont,189
2015,1,sna-oak,224
2015,1,hou-fll,62
2015,1,atl-lan,4
2015,1,tul-dtw,27
2015,1,mem-dfw,82
2015,1,jfk-buf,176
2015,1,anc-adq,30
2015,1,den-gso,2
2015,1,msy-cmh,1
2015,1,dsm-dtw,4
2015,2,ord-lga,784
2015,2,dfw-sea,263
2015,2,jfk-mco,418
2015,2,pdx-phx,221
2015,2,oak-lih,12
2015,2,dtw-sfo,70
2015,2,buf-dtw,67
2015,2,cvg-fll,40
2015,2,sea-ewr,103
2015,2,ewr-sdf,48
2015,2,iah-ict,79
2015,2,mht-ewr,38
2015,2,buf-lga,25
2015,2,phx-iah,272
2015,2,ord-alo,52
2015,2,lga-sdf,76
2015,2,sfo-mfr,113
2015,2,bhm-tpa,52
2015,2,bna-sat,51
2015,2,buf-phx,28
2015,2,den-hou,132
2015,2,mci-dal,180
2015,2,mdw-sea,52
2015,2,oak-phx,168
2015,2,slc-fat,50
2015,2,sat-sfo,28
2015,2,pit-msp,28
2015,2,atw-dtw,33
2015,2,lih-sjc,16
2015,2,sfo-bzn,17
2015,2,gjt-ase,3
2015,1,pbg-fll,31
2015,1,den-gcc,62
2015,1,mbs-ord,119
2015,1,okc-slc,37
2015,1,sfo-pdx,383
2015,1,den-lga,240
2015,1,msy-clt,140
2015,1,atl-okc,174
2015,1,ind-fll,35
2015,1,mdw-msy,66
2015,1,mke-bwi,60
2015,1,pdx-oak,143
2015,1,iah-hdn,33
2015,1,abq-iah,108
2015,1,btv-lga,6
2015,1,hnl-sjc,49
2015,1,slc-msp,154
2015,1,xna-msp,18
2015,1,fnt-rsw,4
2015,2,jfk-dfw,27
2015,2,rno-dfw,57
2015,2,phx-sea,520
2015,2,atl-gsp,196
2015,2,slc-mci,31
2015,2,dfw-law,112
2015,2,iah-pns,100
2015,2,lih-ogg,111
2015,2,dfw-ama,209
2015,2,bur-slc,52
2015,2,geg-lax,28
2015,2,las-hnl,68
2015,2,iah-grr,27
2015,2,gcc-slc,28
2015,2,clt-slc,52
2015,2,phl-lga,16
2015,2,btv-lga,11
2015,1,dfw-lga,413
2015,1,dtw-atl,428
2015,1,oma-iah,97
2015,1,lax-sat,145
2015,1,san-den,333
2015,1,psp-lax,154
2015,1,las-slc,324
2015,1,bwi-tpa,190
2015,1,mdw-mci,221
2015,1,tpa-phx,93
2015,1,hou-phx,121
2015,1,pdx-mci,31
2015,1,jac-ord,29
2015,1,ord-bdl,109
2015,1,cwa-ord,119
2015,1,ewr-tys,27
2015,1,cle-jfk,31
2015,1,bos-sju,104
2015,1,msy-bos,31
2015,1,slc-mco,96
2015,1,mht-atl,30
2015,1,ewr-btv,8
2015,2,clt-mia,246
2015,2,mia-clt,246
2015,2,msy-bos,28
2015,2,mso-msp,28
2015,2,msp-las,206
2015,2,cle-dca,117
2015,2,atl-rst,25
2015,2,eri-ord,52
2015,2,ord-okc,118
2015,2,lax-boi,56
2015,2,sat-lax,128
2015,2,hou-clt,28
2015,2,pit-phx,82
2015,2,roc-tpa,28
2015,2,sat-bna,48
2015,2,sba-sea,28
2015,2,dik-msp,50
2015,1,iag-fll,31
2015,1,clt-ewr,388
2015,1,iah-lit,141
2015,1,fat-sfo,152
2015,1,msp-inl,24
2015,1,atl-sbn,110
2015,1,den-bfl,53
2015,1,bna-phx,58
2015,1,den-mdw,243
2015,1,maf-hou,110
2015,1,mci-san,31
2015,1,mdw-sdf,85
2015,1,ind-ewr,144
2015,1,rdu-cle,24
2015,1,cmh-dfw,124
2015,1,ogg-smf,31
2015,1,rdu-bdl,22
2015,1,rsw-fnt,4
2015,2,dfw-tus,195
2015,2,bos-pbi,188
2015,2,aus-lgb,28
2015,2,bzn-msp,41
2015,2,sea-sjc,328
2015,2,sea-sfo,515
2015,2,dfw-crw,24
2015,2,cae-iad,73
2015,2,isn-den,108
2015,2,tvc-ord,153
2015,2,gjt-dfw,56
2015,2,den-cmh,31
2015,2,mke-bwi,47
2015,2,jax-clt,183
2015,2,fnt-rsw,4
2015,2,clt-stx,4
2015,1,msy-dtw,89
2015,1,msp-dik,56
2015,1,ord-dsm,345
2015,1,cny-slc,54
2015,1,pbi-ewr,285
2015,1,clt-ord,443
2015,1,stt-phl,26
2015,1,phx-aus,139
2015,1,aus-dal,283
2015,1,aus-elp,62
2015,1,ecp-hou,31
2015,1,mco-orf,31
2015,1,msy-tpa,89
2015,1,roc-tpa,31
2015,1,msp-iah,128
2015,1,mob-atl,191
2015,1,pia-atl,61
2015,1,msp-iad,36
2015,1,atl-vld,87
2015,1,ogg-sjc,62
2015,1,jfk-mia,327
2015,1,smf-ogg,31
2015,1,koa-sjc,13
2015,1,jfk-roc,93
2015,1,bdl-sju,42
2015,1,stt-atl,70
2015,1,atl-pvd,85
2015,1,atl-hnl,31
2015,1,fnt-atl,87
2015,1,oak-atl,2
2015,1,dtw-aus,31
2015,2,las-mia,112
2015,2,cos-dfw,44
2015,2,dfw-bna,217
2015,2,bos-fll,215
2015,2,slc-mco,84
2015,2,gsp-atl,196
2015,2,okc-atl,156
2015,2,cha-atl,211
2015,2,dtw-phl,129
2015,2,atl-fnt,78
2015,2,atl-msn,69
2015,2,msp-tus,23
2015,2,wrg-psg,28
2015,2,mtj-den,68
2015,2,atw-ord,119
2015,2,den-sdf,73
2015,2,den-bna,159
2015,2,abq-mci,24
2015,2,aus-mdw,52
2015,2,maf-hou,100
2015,2,mdw-pit,124
2015,2,ont-oak,176
2015,2,rdm-slc,44
2015,2,sna-iah,120
2015,2,msy-iad,18
2015,2,iad-jax,1
2015,1,sea-lgb,71
2015,1,atl-grb,34
2015,1,den-iad,305
2015,1,cle-tpa,73
2015,1,cle-sfo,36
2015,1,alb-clt,62
2015,1,mco-dal,93
2015,1,hou-ind,36
2015,1,mem-den,59
2015,1,iad-ric,25
2015,1,shv-atl,172
2015,1,atl-ags,200
2015,1,grk-atl,52
2015,1,mia-lga,614
2015,1,cho-lga,54
2015,1,dfw-far,36
2015,1,ict-iah,81
2015,1,sit-jnu,61
2015,1,stl-sea,31
2015,1,smf-lgb,58
2015,1,atl-srq,177
2015,1,cak-dtw,34
2015,1,mbs-msp,2
2015,2,dfw-rsw,129
2015,2,dfw-fat,43
2015,2,smf-sea,204
2015,2,pdx-koa,28
2015,2,dtw-lax,156
2015,2,pit-jfk,1
2015,2,dca-den,109
2015,2,bwi-aus,51
2015,2,bwi-pwm,56
2015,2,lit-dal,82
2015,2,phl-pbi,144
2015,2,gtf-slc,75
