year,month,route,monthly_flight_count
2015,2,iah-tus,107
2015,2,roa-atl,104
2015,2,elm-dtw,120
2015,2,bhm-mia,52
2015,2,bwi-orf,80
2015,2,gsp-bwi,28
2015,2,bzn-slc,79
2015,2,iah-ont,28
2015,2,abq-slc,76
2015,2,iah-pit,59
2015,2,dtw-pln,49
2015,1,dfw-rsw,128
2015,1,mia-iah,282
2015,1,maf-iah,232
2015,1,den-tus,191
2015,1,rdu-phl,95
2015,1,jax-phl,26
2015,1,ord-iah,330
2015,1,bdl-tpa,97
2015,1,bwi-sat,55
2015,1,mco-mem,35
2015,1,mdw-phx,179
2015,1,sat-stl,58
2015,1,stl-okc,35
2015,1,den-lih,9
2015,1,isn-den,119
2015,1,ric-lga,76
2015,1,iad-msp,35
2015,1,btv-dtw,76
2015,1,smf-hnl,31
2015,1,phx-mia,66
2015,1,dca-jax,62
2015,1,atl-mtj,8
2015,2,smf-dfw,90
2015,2,dca-dtw,139
2015,2,iad-iah,130
2015,2,pns-mia,83
2015,2,den-abq,123
2015,2,mco-bwi,260
2015,2,mdw-dsm,52
2015,2,phl-den,143
2015,2,phx-aus,124
2015,2,san-aus,52
2015,2,lax-san,492
2015,2,ewr-bqn,17
2015,2,roa-ord,37
2015,2,sfo-mtj,8
2015,2,phl-cle,15
2015,1,ord-sat,86
2015,1,okc-lax,30
2015,1,bos-ewr,316
2015,1,clt-orf,79
2015,1,cmh-stl,50
2015,1,geg-oak,54
2015,1,san-dal,62
2015,1,hou-ewr,80
2015,1,msy-sfo,31
2015,1,ewr-atl,448
2015,1,lga-rsw,50
2015,1,ord-sdf,122
2015,1,iad-bna,21
2015,1,cvg-iad,4
2015,1,maf-dfw,213
2015,1,dfw-psp,88
2015,1,stx-sju,31
2015,1,msp-sna,82
2015,2,dfw-phx,349
2015,2,ogg-pdx,52
2015,2,ege-jfk,28
2015,2,stx-sju,28
2015,2,atl-evv,78
2015,2,pvd-atl,74
2015,2,den-cos,197
2015,2,ewr-sav,45
2015,2,boi-sfo,120
2015,2,bwi-abq,28
2015,2,cak-den,28
2015,2,elp-dal,108
2015,2,iad-san,74
2015,2,lax-abq,132
2015,2,lax-mke,24
2015,2,mdw-cmh,124
2015,2,phx-rno,129
2015,2,smf-phx,257
2015,2,lbe-fll,28
2015,2,imt-rhi,24
2015,2,dtw-ith,6
2015,1,lax-las,929
2015,1,mci-ord,206
2015,1,mfr-den,35
2015,1,slc-smf,118
2015,1,tpa-iad,105
2015,1,sea-iad,40
2015,1,clt-las,139
2015,1,dca-dal,262
2015,1,mdw-tpa,121
2015,1,mem-tpa,31
2015,1,sju-stt,62
2015,1,iad-lga,104
2015,1,dfw-sdf,27
2015,1,sea-sna,188
2015,1,orh-mco,31
2015,1,cvg-sea,4
2015,1,slc-dsm,3
2015,1,pit-sfo,4
2015,2,bdl-dfw,55
2015,2,sat-sea,28
2015,2,sea-lih,56
2015,2,ric-dtw,61
2015,2,ogg-koa,56
2015,2,bur-phx,150
2015,2,geg-oak,48
2015,2,hou-bna,100
2015,2,hou-rdu,28
2015,2,mke-sea,24
2015,2,tus-phx,80
2015,2,iah-slc,175
2015,2,sbn-dtw,112
2015,2,abr-msp,56
2015,1,cos-den,217
2015,1,den-ict,44
2015,1,bur-slc,63
2015,1,sat-ord,83
2015,1,den-ont,112
2015,1,ord-tvc,159
2015,1,sfo-dal,111
2015,1,fll-alb,35
2015,1,fnt-mco,31
2015,1,grr-mco,35
2015,1,gsp-mdw,61
2015,1,mci-mke,55
2015,1,mdw-bdl,66
2015,1,atl-cak,181
2015,1,fsd-dfw,93
2015,1,ord-rap,5
2015,1,dtw-btv,76
2015,1,lga-roc,24
2015,1,dfw-pns,156
2015,1,pns-dfw,156
2015,1,sea-bli,31
2015,1,pwm-jfk,88
2015,1,ord-pwm,5
2015,2,dfw-mia,312
2015,2,jfk-bos,428
2015,2,dca-mia,251
2015,2,lax-aus,214
2015,2,san-pdx,140
2015,2,phl-bos,445
2015,2,mco-bdl,144
2015,2,gso-ewr,80
2015,2,ewr-cmh,111
2015,2,iah-dtw,181
2015,2,lga-oma,11
2015,2,mdw-dtw,238
2015,2,iad-orf,33
2015,2,ord-fwa,183
2015,2,las-maf,28
2015,2,msy-bwi,60
2015,2,jms-dvl,44
2015,2,sju-iad,9
2015,2,sjc-lih,16
2015,2,iad-hdn,4
2015,1,dtw-den,194
2015,1,slc-tus,88
2015,1,msp-hib,49
2015,1,msp-day,20
2015,1,ito-hnl,430
2015,1,den-sea,359
2015,1,cle-iah,139
2015,1,phx-dro,70
2015,1,bna-rdu,91
2015,1,mem-mco,35
2015,1,rdu-hou,33
2015,1,sav-dfw,93
2015,1,ord-mqt,26
2015,1,sju-stx,31
2015,1,smf-msp,28
2015,1,pwm-ewr,5
2015,2,dfw-ogg,35
2015,2,ogg-lax,196
2015,2,den-mia,155
2015,2,dfw-bhm,79
2015,2,mco-ewr,419
2015,2,lgb-slc,173
2015,2,sju-dca,28
2015,2,atl-lft,79
2015,2,mke-msp,164
2015,2,dtw-tul,24
2015,2,dfw-bmi,56
2015,2,bdl-mdw,55
2015,2,bwi-bdl,153
2015,2,tpa-buf,56
2015,2,dro-phx,62
2015,2,den-lar,48
2015,2,iah-sjc,22
2015,2,rst-dtw,5
2015,2,gso-ord,20
2015,1,hln-slc,79
2015,1,phx-mry,50
2015,1,sgu-slc,115
2015,1,pdx-den,247
2015,1,aus-ewr,59
2015,1,lih-lax,111
2015,1,clt-iah,351
2015,1,mci-abq,27
2015,1,mci-dal,196
2015,1,mdw-mht,64
2015,1,stl-sat,58
2015,1,oak-pdx,147
2015,1,oma-las,61
2015,1,crp-dfw,240
2015,1,atl-bmi,69
2015,1,ege-jfk,31
2015,1,anc-ome,35
2015,1,dtw-sav,3
2015,1,msp-ase,6
2015,2,rdu-mia,84
2015,2,dfw-abq,129
2015,2,srq-lga,44
2015,2,buf-jfk,176
2015,2,dtw-msp,199
2015,2,clt-dtw,260
2015,2,sea-dca,52
2015,2,ric-ewr,88
2015,2,ewr-roc,31
2015,2,fsd-ord,178
2015,2,csg-atl,91
2015,2,den-oma,178
2015,2,gck-dfw,56
2015,2,fca-den,45
2015,2,hou-gsp,24
2015,2,gsp-mdw,55
2015,2,mdw-hou,138
2015,2,ont-las,116
2015,2,pns-hou,28
2015,2,tpa-pit,56
2015,2,phx-koa,32
2015,1,lax-mry,154
2015,1,eug-lax,54
2015,1,den-maf,88
2015,1,den-fsd,150
2015,1,oma-den,217
2015,1,phl-lga,23
2015,1,las-mdw,214
2015,1,phx-mco,127
2015,1,san-mco,54
2015,1,dfw-ewr,218
2015,1,sfo-lgb,93
2015,1,lan-ord,66
2015,1,atl-btr,228
2015,1,dfw-gso,89
2015,1,tlh-mia,98
2015,1,dca-msp,144
2015,1,msp-mbs,3
2015,1,ewr-bzn,7
2015,1,mht-dtw,12
2015,1,msp-fnt,18
2015,2,dfw-aus,376
2015,2,syr-jfk,84
2015,2,atl-smf,44
2015,2,abq-atl,51
2015,2,ord-dtw,392
2015,2,day-ewr,49
2015,2,ord-sav,45
2015,2,ord-bhm,73
2015,2,okc-las,56
2015,2,okc-phx,52
2015,2,oak-ord,28
2015,2,sfo-okc,28
2015,2,bos-iah,121
2015,2,iad-hsv,2
2015,1,den-cos,210
2015,1,sfo-msp,165
2015,1,dvl-jms,27
2015,1,ord-hnl,31
2015,1,okc-iah,96
2015,1,sfo-bwi,5
2015,1,ord-san,168
2015,1,sea-phl,64
2015,1,phl-stt,26
2015,1,phl-pit,87
2015,1,cak-rsw,35
2015,1,las-tpa,50
2015,1,mke-dca,90
2015,1,den-rsw,62
2015,1,bhm-ord,76
2015,1,hpn-tpa,31
2015,1,cos-atl,27
2015,1,msp-rno,3
2015,1,atl-fwa,4
2015,2,hnl-lax,394
2015,2,fll-las,83
2015,2,sfo-bos,275
2015,2,jfk-rdu,168
2015,2,clt-msp,186
2015,2,sgf-den,28
2015,2,rsw-cle,80
2015,2,aex-dfw,84
2015,2,dsm-mdw,52
2015,2,las-lit,28
2015,2,msy-iah,267
2015,2,cmh-msp,21
2015,2,den-jac,89
2015,2,slc-bur,52
2015,2,msy-mke,4
2015,2,srq-ewr,17
2015,1,msp-grb,76
2015,1,acv-sfo,150
2015,1,iah-lft,218
2015,1,psc-slc,86
2015,1,sna-slc,137
2015,1,rno-sfo,161
2015,1,hln-den,31
2015,1,lax-hdn,18
2015,1,msn-msp,57
2015,1,lax-lih,111
2015,1,ewr-bos,311
2015,1,clt-dca,229
2015,1,bos-mci,49
2015,1,dca-ind,62
2015,1,hou-bhm,53
2015,1,lbb-dal,144
2015,1,oak-geg,54
2015,1,smf-pdx,136
2015,1,hou-stl,109
2015,1,jfk-iad,88
2015,1,sdf-iah,55
2015,1,atl-crw,87
2015,1,hsv-dfw,66
2015,1,spi-dfw,36
2015,1,ord-abe,20
2015,1,ord-rdu,114
2015,1,sea-bwi,31
2015,1,pdx-ogg,58
2015,1,lit-atl,162
2015,1,lit-lga,27
2015,1,fca-msp,9
2015,2,ord-den,458
2015,2,ord-dca,475
2015,2,mia-rdu,84
2015,2,stl-sea,28
2015,2,lgb-jfk,44
2015,2,bdl-sju,36
2015,2,rdu-jfk,168
2015,2,bzn-atl,8
2015,2,eyw-atl,126
2015,2,jan-atl,180
2015,2,lan-ord,70
2015,2,ord-msn,301
2015,2,crw-iah,24
2015,2,lga-lit,24
2015,2,acy-fll,84
2015,2,bna-mco,113
2015,2,bna-mdw,151
2015,2,fll-phl,211
2015,2,jax-bna,56
2015,2,mco-phx,113
2015,2,mdw-sat,52
2015,2,orf-mco,28
2015,2,phx-mci,148
2015,2,fca-slc,65
2015,2,ord-dlh,84
2015,2,msp-grb,60
2015,2,orf-iah,29
2015,2,bil-den,94
2015,2,lbe-tpa,16
2015,2,smf-msp,22
2015,2,den-xna,22
2015,2,psp-jfk,5
2015,1,ord-dfw,680
2015,1,den-slc,574
2015,1,msp-bna,100
2015,1,fsd-msp,143
2015,1,ogg-phx,51
2015,1,tpa-clt,264
2015,1,lit-las,31
2015,1,mci-stl,112
2015,1,dtw-mdt,80
2015,1,syr-ewr,32
2015,1,dfw-gri,61
2015,1,cmh-jfk,62
2015,1,dca-sju,31
2015,1,mem-atl,274
2015,1,stl-slc,11
2015,1,pwm-atl,27
2015,1,psp-msp,30
2015,2,day-dfw,82
2015,2,bos-tpa,101
2015,2,btv-jfk,84
2015,2,msp-dtw,198
2015,2,avl-atl,154
2015,2,iad-atl,246
2015,2,msp-sfo,149
2015,2,atl-ilm,130
2015,2,lax-cvg,36
2015,2,atl-hnl,28
2015,2,msy-ord,108
2015,2,ogg-hnl,738
2015,2,orf-jfk,28
2015,2,bwi-lax,28
2015,2,bwi-lit,24
2015,2,ont-mdw,28
2015,2,rdu-tpa,76
2015,2,rno-den,84
2015,2,dtw-mli,39
2015,2,phl-jax,20
2015,2,sjc-msp,24
2015,2,sdf-iad,1
2015,2,iah-jac,6
2015,1,dtw-fll,240
2015,1,aus-iah,155
2015,1,cos-ord,66
2015,1,ord-cid,268
2015,1,clt-bna,119
2015,1,clt-mem,88
2015,1,mco-ind,124
2015,1,abq-dal,148
2015,1,abq-mci,27
2015,1,sju-iad,18
2015,1,dfw-lft,151
2015,1,phf-atl,137
2015,1,buf-iad,25
2015,1,rst-ord,117
2015,1,chs-mia,65
2015,1,lga-gso,153
2015,1,ind-jfk,31
2015,1,mia-pns,93
2015,1,tus-dfw,213
2015,1,las-mia,124
2015,1,koa-pdx,31
2015,1,atl-mlb,118
2015,1,jfk-smf,19
2015,1,sav-dtw,3
2015,1,bwi-oak,26
2015,1,syr-dtw,1
2015,2,sjc-sea,327
2015,2,pdx-dca,28
2015,2,bos-hou,80
2015,2,hpn-rsw,28
2015,2,atl-dsm,80
2015,2,jac-slc,80
2015,2,iah-tul,176
2015,2,lbb-den,52
2015,2,gsp-iad,2
2015,2,ord-sbn,122
2015,2,bdl-ord,100
2015,2,hou-abq,80
2015,2,lit-bwi,24
2015,2,mdw-den,207
2015,2,mdw-mht,52
2015,2,oma-las,56
2015,2,tpa-rdu,80
2015,2,psc-den,52
2015,2,psp-slc,72
2015,2,clt-sat,28
2015,2,cle-bdl,6
2015,2,hln-msp,8
2015,1,den-psc,63
2015,1,ord-avl,34
2015,1,lit-iah,140
2015,1,sea-slc,258
2015,1,brd-msp,52
2015,1,dtw-ciu,57
2015,1,jfk-sfo,736
2015,1,roc-clt,31
2015,1,bdl-atl,246
2015,1,bwi-bna,166
2015,1,fll-pvd,88
2015,1,las-sjc,260
2015,1,mdw-rsw,100
2015,1,msy-mco,97
2015,1,sju-ord,96
2015,1,bos-dtw,279
2015,1,dfw-mob,89
2015,1,atl-ewn,57
2015,1,ord-mhk,58
2015,1,bwi-jfk,31
2015,1,dfw-spi,36
2015,1,fat-dfw,50
2015,1,pbi-lga,304
2015,1,ogg-san,31
2015,1,lgb-jfk,50
2015,1,pit-bos,96
2015,1,chs-bos,31
2015,1,dtw-msp,221
2015,1,ttn-tpa,20
2015,1,day-msp,18
2015,1,atw-dtw,37
2015,1,sju-dtw,5
2015,2,phx-ord,402
2015,2,dfw-ric,55
2015,2,sea-smf,207
2015,2,sfo-pdx,330
2015,2,bqn-mco,27
2015,2,pit-fll,60
2015,2,atl-las,278
2015,2,dtw-clt,262
2015,2,hnl-atl,28
2015,2,psp-sfo,241
2015,2,sav-iad,26
2015,2,cle-jfk,28
2015,2,mco-day,28
2015,2,mdw-las,192
2015,2,msy-bna,107
2015,2,cec-sfo,56
2015,2,lga-cvg,24
2015,1,acy-mco,93
2015,1,koa-phx,35
2015,1,bwi-abq,31
2015,1,dsm-las,31
2015,1,las-alb,5
2015,1,las-msy,58
2015,1,ord-anc,9
2015,1,dca-ewr,137
2015,1,ord-fnt,151
2015,1,iad-bdl,80
2015,1,aus-dfw,417
2015,1,aus-sea,31
2015,1,sea-stl,31
2015,1,lgb-smf,58
2015,1,jfk-bur,31
2015,1,mso-msp,30
2015,1,cvg-clt,15
2015,2,jfk-lax,1036
2015,2,jfk-smf,16
2015,2,sfo-dtw,70
2015,2,atl-pit,258
2015,2,phx-lax,616
2015,2,anc-otz,52
2015,2,ewr-tys,24
2015,2,dtw-oma,47
2015,2,den-iah,439
2015,2,fll-cle,98
2015,2,vps-dfw,137
2015,2,lax-ewr,330
2015,2,las-dsm,28
2015,2,oma-slc,42
2015,2,boi-iah,28
2015,2,psc-slc,78
2015,2,lax-okc,26
2015,2,pbg-fll,28
2015,2,las-clt,130
2015,2,pwm-clt,28
2015,2,xna-msp,30
2015,2,cak-dtw,14
2015,2,dtw-bmi,12
2015,2,sat-jfk,14
2015,2,msp-psc,1
2015,1,las-dtw,259
2015,1,cmx-ord,60
2015,1,ind-clt,84
2015,1,clt-rdu,245
2015,1,clt-alb,62
2015,1,bwi-fnt,36
2015,1,cmh-mco,115
2015,1,mdw-mco,217
2015,1,alb-mdw,61
2015,1,phx-sjc,276
2015,1,phx-dal,124
2015,1,ttn-rsw,21
2015,1,cmh-lax,51
2015,1,ric-dfw,63
2015,1,dtw-bdl,102
2015,2,lax-bna,127
2015,2,msp-bwi,66
2015,2,boi-slc,119
2015,2,adq-anc,28
2015,2,sit-ktn,28
2015,2,iah-btr,189
2015,2,iad-sav,25
2015,2,ind-ord,214
2015,2,elm-ord,51
2015,2,eyw-mia,82
2015,2,myr-fll,28
2015,2,tpa-mht,32
2015,2,mke-ord,378
2015,2,slc-abq,76
2015,2,iad-hnl,4
2015,1,bwi-las,129
2015,1,tus-iah,120
2015,1,den-fca,41
2015,1,las-bur,275
2015,1,sna-dal,31
2015,1,orf-atl,191
2015,1,mia-eyw,106
2015,1,rsw-bos,191
2015,1,dfw-mia,345
2015,1,pbi-ord,62
2015,1,las-anc,14
2015,1,bli-ogg,17
2015,1,bwi-sfo,5
2015,1,ewr-hdn,5
2015,1,dtw-sju,5
2015,2,mia-phx,56
2015,2,lga-ord,788
2015,2,mci-sea,28
2015,2,sea-msy,28
2015,2,sea-hnl,134
2015,2,bos-mco,262
2015,2,ord-atl,472
2015,2,lft-atl,79
2015,2,msp-boi,44
2015,2,cvg-iah,99
2015,2,syr-ewr,39
2015,2,alb-dtw,29
2015,2,dtw-fwa,64
2015,2,cid-ord,240
2015,2,las-cle,71
2015,2,den-sna,296
2015,2,sfo-mry,98
2015,2,den-cod,28
2015,2,cak-rsw,32
2015,2,lax-sjc,534
2015,2,mdw-gsp,55
2015,2,sea-hdn,12
2015,2,tus-sfo,82
2015,2,mht-dtw,16
2015,2,sju-cle,4
2015,1,lax-rno,158
2015,1,boi-lax,75
2015,1,sat-iah,235
2015,1,bna-clt,119
2015,1,lax-hou,143
2015,1,mke-rsw,69
2015,1,stl-hou,109
2015,1,mhk-dfw,93
2015,1,cle-dtw,57
2015,1,atl-sgf,120
2015,1,stl-ttn,3
2015,1,act-dfw,147
2015,1,jfk-slc,170
2015,1,syr-mco,31
2015,1,atl-tus,54
2015,1,cvg-atl,177
2015,2,ord-rno,24
2015,2,jfk-slc,158
2015,2,dca-pbi,80
2015,2,las-slc,290
2015,2,atl-gpt,109
2015,2,iah-mke,80
2015,2,stl-ewr,148
2015,2,azo-dtw,37
2015,2,bwi-buf,132
2015,2,las-tus,108
2015,2,mdw-dal,164
2015,2,msy-mco,88
2015,2,oma-mdw,127
2015,2,msp-mli,10
2015,2,den-maf,80
2015,2,msp-brd,48
2015,2,sea-jac,4
2015,1,dfw-tpa,243
2015,1,bwi-ord,167
2015,1,fll-lax,167
2015,1,las-pdx,221
2015,1,ord-eau,62
2015,1,ord-mkg,62
2015,1,jfk-dca,185
2015,1,phx-psp,151
2015,1,jfk-clt,238
2015,1,phl-dca,33
2015,1,dtw-mia,121
2015,1,aus-msy,31
2015,1,elp-dal,116
2015,1,mco-ric,67
2015,1,mdw-chs,31
2015,1,mdw-okc,35
2015,1,mke-sfo,27
2015,1,rsw-atl,333
2015,1,eri-ord,58
2015,1,ord-lan,66
2015,1,bos-sea,103
2015,1,chs-clt,47
2015,1,hdn-ord,6
2015,1,stx-clt,5
2015,2,mia-lga,551
2015,2,mem-dfw,56
2015,2,sea-abq,56
2015,2,atl-bna,246
2015,2,msp-mdw,293
2015,2,atl-xna,127
2015,2,mci-lga,49
2015,2,stl-fll,68
2015,2,ord-lse,97
2015,2,dfw-fwa,53
2015,2,cle-bna,52
2015,2,dal-elp,108
2015,2,msy-stl,52
2015,2,pit-tpa,56
2015,2,sdf-phx,28
2015,2,tpa-isp,28
2015,2,ord-stc,24
2015,2,clt-dca,211
2015,2,koa-den,4
2015,1,iah-mco,241
2015,1,iah-sat,234
2015,1,phx-sea,525
2015,1,eau-ord,62
2015,1,slc-twf,62
2015,1,iad-mco,164
2015,1,tpa-mht,35
2015,1,tpa-rdu,86
2015,1,hou-mci,57
2015,1,oak-sea,273
2015,1,orf-mdw,32
2015,1,ewr-ind,127
2015,1,ric-msp,27
2015,1,ord-mli,170
2015,1,sea-hnl,149
2015,1,dfw-ase,62
2015,1,ogg-pdx,58
2015,1,anc-hnl,20
2015,1,atl-day,118
2015,1,den-mdt,2
2015,1,msp-azo,16
2015,1,bna-rsw,30
2015,2,msp-msn,78
2015,2,atl-tul,127
2015,2,atl-cho,78
2015,2,orh-fll,26
2015,2,bna-ewr,138
2015,2,den-dro,59
2015,2,den-pbi,16
2015,2,aus-bwi,55
2015,2,las-ama,28
2015,2,okc-bwi,28
2015,2,tpa-bwi,168
2015,2,tpa-sdf,32
2015,2,ict-msp,59
2015,2,bna-msp,82
2015,2,msp-lse,13
2015,2,jac-lax,32
2015,2,iah-ewr,269
2015,2,sea-clt,47
2015,2,ewr-pit,46
2015,2,tul-mia,4
2015,1,mco-fll,62
2015,1,mci-dfw,230
2015,1,fll-den,124
2015,1,mci-sfo,37
2015,1,shv-iah,138
2015,1,guc-iah,5
2015,1,rno-iah,5
2015,1,ric-clt,110
2015,1,mdw-cmh,139
2015,1,mht-tpa,35
2015,1,sat-hou,123
2015,1,sna-hou,31
2015,1,hou-lax,144
2015,1,phx-buf,31
2015,1,iah-chs,48
2015,1,jfk-sat,2
2015,1,smf-slc,117
2015,1,jfk-srq,31
2015,1,mli-dtw,30
2015,2,mia-sfo,84
2015,2,tpa-mia,168
2015,2,dfw-stl,222
2015,2,koa-lax,108
2015,2,jfk-ege,28
2015,2,mco-sju,238
2015,2,atl-hsv,178
2015,2,dtw-tpa,241
2015,2,slc-dca,54
2015,2,iad-sfo,245
2015,2,den-bur,102
2015,2,hou-elp,72
2015,2,fll-msy,84
2015,2,hou-mco,108
2015,2,mco-mci,55
2015,2,rap-slc,24
2015,2,stt-ord,8
2015,1,lga-ord,859
2015,1,ord-pah,61
2015,1,iah-pit,57
2015,1,aus-sfo,189
2015,1,jac-slc,88
2015,1,mem-ord,216
2015,1,sat-den,149
2015,1,den-grr,48
2015,1,phx-koa,35
2015,1,bwi-orf,89
2015,1,bwi-stl,91
2015,1,ama-las,31
2015,1,pit-mco,136
2015,1,rsw-bdl,62
2015,1,sfo-koa,63
2015,1,iad-cae,85
2015,1,bos-msy,31
2015,1,dtw-pdx,4
2015,1,jnu-yak,30
2015,1,lan-msp,49
2015,1,sea-hdn,13
2015,2,sjc-ord,28
2015,2,dfw-pit,98
2015,2,ogg-sjc,56
2015,2,pbi-ewr,284
2015,2,sju-stt,56
2015,2,mco-pse,28
2015,2,jfk-chs,56
2015,2,mem-atl,257
2015,2,atl-orf,187
2015,2,slc-phx,498
2015,2,mco-cvg,83
2015,2,dtw-rdu,65
2015,2,ord-alb,72
2015,2,oak-las,295
2015,2,aus-lbb,24
2015,2,bwi-pbi,99
2015,2,den-oak,98
2015,2,las-mke,79
2015,2,tpa-aus,28
2015,2,pdx-tus,28
2015,2,den-rap,49
2015,2,hnl-gum,28
2015,2,clt-orf,45
2015,2,srq-dtw,17
2015,1,pbi-bos,199
2015,1,smf-lax,552
2015,1,phl-las,204
2015,1,sun-slc,65
2015,1,iah-ind,63
2015,1,chs-hou,31
2015,1,dal-msy,231
2015,1,fll-pit,66
2015,1,ind-tpa,70
2015,1,sjc-aus,58
2015,1,dca-den,122
2015,1,mob-iah,134
2015,1,hpn-atl,155
2015,1,mli-ord,169
2015,1,mia-gso,31
2015,1,jfk-msy,105
2015,1,dtw-atw,36
2015,1,hpn-dtw,64
2015,2,las-jfk,295
2015,2,dsm-dfw,138
2015,2,bil-msp,35
2015,2,lga-dtw,405
2015,2,bro-dfw,96
2015,2,iah-cos,86
2015,2,ewr-bna,161
2015,2,grr-ewr,36
2015,2,den-lbb,52
2015,2,ito-hnl,388
2015,2,bis-ord,28
2015,2,cmh-mia,56
2015,2,geg-boi,48
2015,2,hou-mdw,139
2015,2,hou-sna,28
2015,2,mci-abq,24
2015,2,mco-cmh,108
2015,2,mco-dal,84
2015,2,msy-mdw,56
2015,2,phx-las,462
2015,2,san-bna,28
2015,2,tpa-cak,28
2015,2,ord-avl,28
2015,2,sfo-hnl,141
2015,2,slc-cny,48
2015,2,msp-day,37
2015,2,bwi-phx,112
2015,1,lga-fll,487
2015,1,tus-den,200
2015,1,vel-slc,53
2015,1,den-rdm,31
2015,1,clt-sju,68
2015,1,bhm-las,31
2015,1,bna-bos,32
2015,1,geg-den,123
2015,1,mdw-rdu,85
2015,1,msy-mdw,66
2015,1,pvd-tpa,59
2015,1,sea-san,281
2015,1,iad-pdx,5
